YEAR,QUARTER,CITY1,CITY2,PASSENGERS FROM CITY1 TO CITY2,PASSENGERS FROM CITY2 TO CITY1,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1,
2015,Q4,SHARJAH,NAGPUR,10011,10028,1.1,130.2,
2015,Q4,SHARJAH,PUNE,0,0,0.0,0.0,
2015,Q4,SHARJAH,TRIVANDRUM,44526,42552,20.1,686.3,
2015,Q4,SHARJAH,VARANASI,6250,6379,0.0,0.0,
2015,Q4,SHENZHEN,MUMBAI,0,0,0.0,0.0,
2015,Q4,SINGAPORE,AHMEDABAD,10907,9142,598.5,685.2,
2015,Q4,SINGAPORE,BENGALURU,42576,39384,1683.2,1667.8,
2015,Q4,SINGAPORE,CHENNAI,83964,82101,2481.4,2243.6,
2015,Q4,SINGAPORE,COIMBATORE,7107,6508,6.4,102.6,
2015,Q4,SINGAPORE,DELHI,87684,80938,4446.8,3620.5,
2015,Q4,SINGAPORE,HYDERABAD,26773,24444,164.2,186.4,
2015,Q4,SINGAPORE,KOCHI,22384,18955,55.2,162.4,
2015,Q4,SINGAPORE,KOLKATA,17495,15849,613.6,839.7,
2015,Q4,SINGAPORE,LUCKNOW,1704,1787,0.0,0.0,
2015,Q4,SINGAPORE,MUMBAI,97286,89902,4518.3,3825.8,
2015,Q4,SINGAPORE,TIRUCHIRAPALLY,40145,37917,1.2,315.9,
2015,Q4,SINGAPORE,TRIVANDRUM,6600,5934,4.2,53.6,
2015,Q4,SINGAPORE,VISAKHAPATNAM,3089,2649,1.6,3.8,
2015,Q4,SYDNEY,DELHI,9919,11018,76.3,275.6,
2015,Q4,TAIPAE,DELHI,4858,6691,217.4,188.7,
2015,Q4,TAIPAE,MUMBAI,0,0,101.9,0.0,
2015,Q4,TASHKENT,AMRITSAR,4037,2576,1.2,10.2,
2015,Q4,TASHKENT,DELHI,9252,9113,56.4,374.9,
2015,Q4,TEHRAN,DELHI,4270,4360,64.7,162.3,
2015,Q4,TEHRAN,MUMBAI,4895,4824,11.4,112.4,
2015,Q4,TELAVIV,MUMBAI,8293,7936,196.0,311.7,
2015,Q4,TOKYO,DELHI,12361,12468,1177.9,407.5,
2015,Q4,TORONTO,DELHI,22728,21274,1280.5,450.0,
2015,Q4,VIENNA,DELHI,15418,11621,431.5,624.4,
2015,Q4,ZURICH,DELHI,18881,17724,1007.8,1219.5,
2015,Q4,ZURICH,MUMBAI,17778,17204,1300.0,1425.1,
2016,Q1,ABUDHABI,AHMEDABAD,25852,26117,72.6,43.2,
2016,Q1,ABUDHABI,BENGALURU,35262,38678,149.2,336.1,
2016,Q1,ABUDHABI,CHENNAI,42893,48057,45.3,334.0,
2016,Q1,ABUDHABI,DELHI,18858,18585,21.1,44.5,
2016,Q1,ABUDHABI,GOA,2956,4864,0.1,1.2,
2016,Q1,ABUDHABI,HYDERABAD,42103,47985,138.8,273.8,
2016,Q1,ABUDHABI,JAIPUR,7134,9415,35.2,53.9,
2016,Q1,ABUDHABI,KOCHI,64352,72442,24.4,713.0,
2016,Q1,ABUDHABI,KOLKATA,8526,10666,10.2,75.0,
2016,Q1,ABUDHABI,KOZHIKODE,42417,48628,54.2,462.2,
2016,Q1,ABUDHABI,LUCKNOW,13358,13870,1.6,143.6,
2016,Q1,ABUDHABI,MANGALORE,15728,19256,1.6,8.0,
2016,Q1,ABUDHABI,MUMBAI,161740,101925,1639.7,2663.8,
2016,Q1,ABUDHABI,PUNE,9921,11678,0.0,0.0,
2016,Q1,ABUDHABI,TRIVANDRUM,31322,36176,17.5,474.5,
2016,Q1,ADDIS ABABA,CHENNAI,0,0,125.4,0.0,
2016,Q1,ADDIS ABABA,DELHI,9523,10517,67.1,58.4,
2016,Q1,ADDIS ABABA,MUMBAI,7699,7922,177.5,1182.7,
2016,Q1,ADEN,MUMBAI,0,0,0.0,0.0,
2016,Q1,AL AIN,KOZHIKODE,1986,1841,0.0,0.0,
2016,Q1,ALMATY,DELHI,7044,8422,3.1,57.8,
2016,Q1,ALMATY,GOA,2028,2252,0.0,0.0,
2016,Q1,AMSTERDAM,DELHI,28034,30605,393.8,848.6,
2016,Q1,AMSTERDAM,MUMBAI,1019,1334,125.1,29.2,
2016,Q1,ASHGABAT,AMRITSAR,9243,8094,0.0,9.5,
2016,Q1,ASHGABAT,DELHI,3967,3853,0.3,41.5,
2016,Q1,BAGHDAD,DELHI,0,0,0.0,0.0,
2016,Q1,BAHRAIN,BENGALURU,0,0,1.4,0.0,
2016,Q1,BAHRAIN,CHENNAI,17586,17957,17.3,264.5,
2016,Q1,BAHRAIN,DELHI,33615,32807,89.5,439.4,
2016,Q1,BAHRAIN,HYDERABAD,11881,13408,2.6,0.0,
2016,Q1,BAHRAIN,KOCHI,14990,15506,16.7,284.2,
2016,Q1,BAHRAIN,KOZHIKODE,6087,8002,0.0,20.3,
2016,Q1,BAHRAIN,MANGALORE,1797,3077,0.0,0.0,
2016,Q1,BAHRAIN,MUMBAI,33073,41020,71.8,951.6,
2016,Q1,BAHRAIN,TRIVANDRUM,12955,12169,17.7,188.6,
2016,Q1,BANGKOK,AHMEDABAD,2909,0,1.6,0.0,
2016,Q1,BANGKOK,BENGALURU,21324,22846,995.6,1104.2,
2016,Q1,BANGKOK,CHENNAI,27006,29126,1055.5,1197.4,
2016,Q1,BANGKOK,DELHI,93255,99307,3038.7,862.1,
2016,Q1,BANGKOK,GAYA,6442,4251,0.0,0.0,
2016,Q1,BANGKOK,HYDERABAD,12274,13204,450.2,547.5,
2016,Q1,BANGKOK,KOLKATA,70311,69528,609.4,893.6,
2016,Q1,BANGKOK,MUMBAI,79539,85727,3332.8,1591.5,
2016,Q1,BANGKOK,VARANASI,1139,3725,0.0,0.0,
2016,Q1,BASRA,DELHI,993,986,0.0,0.0,
2016,Q1,BIRMINGHAM,AMRITSAR,9919,7450,0.3,0.0,
2016,Q1,BIRMINGHAM,DELHI,9631,10135,245.5,117.5,
2016,Q1,BISHKEK,DELHI,1342,1536,0.0,35.8,
2016,Q1,BRUSELLS,DELHI,7460,9190,489.5,518.9,
2016,Q1,BRUSELLS,MUMBAI,10805,11445,659.5,411.9,
2016,Q1,CAIRO,MUMBAI,3328,3932,17.2,12.5,
2016,Q1,CHICAGO,DELHI,16868,22310,226.3,188.5,
2016,Q1,CHICAGO,HYDERABAD,4366,5295,3.6,0.0,
2016,Q1,CHITTAGONG,KOLKATA,11208,12432,0.0,0.0,
2016,Q1,COLOGNE,DELHI,0,0,0.0,0.0,
2016,Q1,COLOGNE,MUMBAI,0,0,0.0,934.8,
2016,Q1,COLOMBO,BENGALURU,15761,16957,637.1,835.9,
2016,Q1,COLOMBO,CHENNAI,92382,91864,1343.4,1781.1,
2016,Q1,COLOMBO,DELHI,25373,26910,388.1,203.3,
2016,Q1,COLOMBO,GAYA,1139,1085,0.0,0.0,
2016,Q1,COLOMBO,KOCHI,20480,23838,24.8,2484.7,
2016,Q1,COLOMBO,KOLKATA,5068,5977,2.1,28.2,
2016,Q1,COLOMBO,MADURAI,19220,21383,0.0,0.0,
2016,Q1,COLOMBO,MUMBAI,38402,39760,334.6,412.0,
2016,Q1,COLOMBO,TIRUCHIRAPALLY,20180,24425,9.0,468.1,
2016,Q1,COLOMBO,TRIVANDRUM,12503,10803,47.1,265.5,
2016,Q1,COLOMBO,VARANASI,1272,1509,0.0,0.0,
2016,Q1,DAMMAM,BENGALURU,415,559,0.0,77.0,
2016,Q1,DAMMAM,CHENNAI,6367,4999,39.3,349.4,
2016,Q1,DAMMAM,DELHI,28192,26270,91.8,181.8,
2016,Q1,DAMMAM,HYDERABAD,1208,1689,3.1,13.7,
2016,Q1,DAMMAM,KOCHI,10481,13937,60.1,357.7,
2016,Q1,DAMMAM,KOZHIKODE,16923,20548,6.1,180.8,
2016,Q1,DAMMAM,MANGALORE,5222,6783,6.6,0.0,
2016,Q1,DAMMAM,MUMBAI,11413,14068,57.7,141.4,
2016,Q1,DAMMAM,TRIVANDRUM,11657,13794,4.0,181.1,
2016,Q1,DHAKA,CHENNAI,2430,2550,15.8,54.9,
2016,Q1,DHAKA,DELHI,9654,9901,187.4,183.9,
2016,Q1,DHAKA,KOLKATA,50627,54667,273.4,304.0,
2016,Q1,DHAKA,MUMBAI,10070,9829,180.3,228.6,
2016,Q1,DOHA,AHMEDABAD,11757,15849,269.6,1192.4,
2016,Q1,DOHA,AMRITSAR,14700,15063,4.9,26.2,
2016,Q1,DOHA,BENGALURU,19170,25494,1677.5,2571.9,
2016,Q1,DOHA,CHENNAI,21082,25044,2958.4,4123.0,
2016,Q1,DOHA,DELHI,58914,57672,2003.4,4755.5,
2016,Q1,DOHA,GOA,13276,15950,3.4,130.2,
2016,Q1,DOHA,HYDERABAD,13139,15287,380.0,1219.6,
2016,Q1,DOHA,KOCHI,46639,52802,147.1,2199.4,
2016,Q1,DOHA,KOLKATA,16536,19839,773.5,1138.2,
2016,Q1,DOHA,KOZHIKODE,32288,35099,5.0,307.5,
2016,Q1,DOHA,MANGALORE,2252,3969,0.7,0.0,
2016,Q1,DOHA,MUMBAI,43314,56799,3752.8,4780.6,
2016,Q1,DOHA,NAGPUR,4668,8496,0.7,1.7,
2016,Q1,DOHA,TRIVANDRUM,18010,20207,5.2,287.0,
2016,Q1,DON MUEANG,BENGALURU,9288,8644,60.7,123.5,
2016,Q1,DON MUEANG,CHENNAI,8585,8808,66.9,89.5,
2016,Q1,DUBAI,AHMEDABAD,51186,54690,458.8,1562.6,
2016,Q1,DUBAI,AMRITSAR,29854,30491,0.6,22.9,
2016,Q1,DUBAI,BENGALURU,86753,94220,3447.9,6217.9,
2016,Q1,DUBAI,CHENNAI,108922,126646,3301.9,5270.4,
2016,Q1,DUBAI,DELHI,239578,240256,3044.3,10537.5,
2016,Q1,DUBAI,GOA,5804,6332,11.4,0.0,
2016,Q1,DUBAI,HYDERABAD,111846,124726,795.9,3821.6,
2016,Q1,DUBAI,JAIPUR,12582,13753,0.4,0.6,
2016,Q1,DUBAI,KOCHI,127348,148593,421.3,5219.5,
2016,Q1,DUBAI,KOLKATA,40408,40671,721.9,1951.8,
2016,Q1,DUBAI,KOZHIKODE,57660,61084,38.4,565.6,
2016,Q1,DUBAI,LUCKNOW,20759,21485,1.0,22.9,
2016,Q1,DUBAI,MADURAI,14518,15136,0.0,0.0,
2016,Q1,DUBAI,MANGALORE,39844,45019,2.0,118.9,
2016,Q1,DUBAI,MUMBAI,266241,306820,4898.4,11822.5,
2016,Q1,DUBAI,PUNE,14427,18928,0.0,0.0,
2016,Q1,DUBAI,TIRUCHIRAPALLY,14599,15366,0.9,32.5,
2016,Q1,DUBAI,TRIVANDRUM,65315,77677,169.4,3272.7,
2016,Q1,DUBAI,VISAKHAPATNAM,4756,4209,0.9,0.0,
2016,Q1,DUSHANBE,DELHI,848,751,0.0,13.7,
2016,Q1,FRANKFURT,AMRITSAR,0,9,0.0,0.0,
2016,Q1,FRANKFURT,BENGALURU,23152,25940,2406.9,1785.9,
2016,Q1,FRANKFURT,CHENNAI,17916,19565,1317.7,1221.5,
2016,Q1,FRANKFURT,DELHI,58674,59881,1272.6,1866.4,
2016,Q1,FRANKFURT,HYDERABAD,0,0,341.4,1348.9,
2016,Q1,FRANKFURT,KOLKATA,0,0,0.0,0.0,
2016,Q1,FRANKFURT,MUMBAI,23900,30614,3789.2,2583.2,
2016,Q1,FRANKFURT,PUNE,2660,2853,0.0,0.0,
2016,Q1,GUANGZHOU,DELHI,23203,24121,1672.9,407.1,
2016,Q1,GUANGZHOU,MUMBAI,0,0,0.0,356.7,
2016,Q1,HAA DHAALU ATOLL,TRIVANDRUM,554,571,0.0,0.0,
2016,Q1,HELNSKI,DELHI,13214,14747,474.4,937.6,
2016,Q1,HO CHI MINH CITY,DELHI,0,0,0.0,0.0,
2016,Q1,HO CHI MINH CITY,MUMBAI,2245,1902,0.0,45.9,
2016,Q1,HONG KONG,BENGALURU,11023,12313,813.3,1315.5,
2016,Q1,HONG KONG,CHENNAI,15888,17379,4703.0,4135.8,
2016,Q1,HONG KONG,DELHI,69970,73336,11368.5,3936.8,
2016,Q1,HONG KONG,HYDERABAD,7032,9590,524.2,1250.8,
2016,Q1,HONG KONG,KOLKATA,8169,9338,806.9,546.1,
2016,Q1,HONG KONG,MUMBAI,50400,55001,4685.5,4022.2,
2016,Q1,ISTANBUL,DELHI,26584,27138,1424.1,1500.5,
2016,Q1,ISTANBUL,MUMBAI,25043,28759,2212.2,3054.3,
2016,Q1,JEDDAH,BENGALURU,7537,7384,32.8,208.4,
2016,Q1,JEDDAH,CHENNAI,3844,3545,40.1,38.8,
2016,Q1,JEDDAH,DELHI,30813,29663,263.9,1023.3,
2016,Q1,JEDDAH,HYDERABAD,17185,19113,19.9,286.8,
2016,Q1,JEDDAH,KOCHI,43238,47977,28.4,1861.4,
2016,Q1,JEDDAH,KOZHIKODE,0,0,0.0,0.0,
2016,Q1,JEDDAH,LUCKNOW,14116,16858,16.9,43.0,
2016,Q1,JEDDAH,MUMBAI,52907,59288,30.5,1642.1,
2016,Q1,KABUL,DELHI,38653,37587,200.3,1409.5,
2016,Q1,KANDAHAR,DELHI,1066,1014,0.0,0.0,
2016,Q1,KARACHI,DELHI,714,1608,2.8,3.9,
2016,Q1,KARACHI,MUMBAI,1291,2830,2.4,44.1,
2016,Q1,KATHMANDU,BENGALURU,0,0,0.0,0.0,
2016,Q1,KATHMANDU,DELHI,79673,73436,65.4,403.2,
2016,Q1,KATHMANDU,KOLKATA,3862,3780,0.0,3.2,
2016,Q1,KATHMANDU,MUMBAI,13667,13012,26.7,12.3,
2016,Q1,KATHMANDU,VARANASI,87,56,0.0,0.0,
2016,Q1,KUALALUMPUR,AMRITSAR,4655,5233,0.0,0.0,
2016,Q1,KUALALUMPUR,BENGALURU,18688,18152,319.1,450.4,
2016,Q1,KUALALUMPUR,CHENNAI,26650,28339,827.9,389.4,
2016,Q1,KUALALUMPUR,DELHI,43729,47099,1022.2,1187.0,
2016,Q1,KUALALUMPUR,GOA,0,0,0.0,0.0,
2016,Q1,KUALALUMPUR,HYDERABAD,21373,22892,132.0,179.1,
2016,Q1,KUALALUMPUR,KOCHI,33160,38181,13.0,86.8,
2016,Q1,KUALALUMPUR,KOLKATA,13597,13033,36.0,152.3,
2016,Q1,KUALALUMPUR,MUMBAI,34504,35431,85.8,181.2,
2016,Q1,KUALALUMPUR,TIRUCHIRAPALLY,64822,65596,0.1,653.5,
2016,Q1,KUALALUMPUR,TRIVANDRUM,4946,4986,0.0,4.0,
2016,Q1,KUALALUMPUR,VISAKHAPATNAM,6627,6999,46.5,70.8,
2016,Q1,KUNMING,DELHI,3267,3519,0.0,0.0,
2016,Q1,KUNMING,KOLKATA,8378,8844,28.7,128.5,
2016,Q1,KUWAIT,AHMEDABAD,6578,6744,2.7,0.3,
2016,Q1,KUWAIT,BENGALURU,3578,3849,0.3,0.0,
2016,Q1,KUWAIT,CHENNAI,13618,13230,94.7,703.9,
2016,Q1,KUWAIT,DELHI,11312,11541,176.3,298.4,
2016,Q1,KUWAIT,GOA,2236,3193,4.7,1.0,
2016,Q1,KUWAIT,HYDERABAD,1962,1833,5.1,0.0,
2016,Q1,KUWAIT,KOCHI,16919,21576,44.1,1193.9,
2016,Q1,KUWAIT,KOZHIKODE,5750,6214,7.7,5.5,
2016,Q1,KUWAIT,MANGALORE,3420,3571,1.6,0.0,
2016,Q1,KUWAIT,MUMBAI,33779,43617,104.2,1315.9,
2016,Q1,KUWAIT,TRIVANDRUM,4848,5650,17.7,68.8,
2016,Q1,LAHORE,DELHI,560,1756,2.9,6.4,
2016,Q1,LEIPZIG,BENGALURU,0,0,0.0,6.4,
2016,Q1,LEIPZIG,DELHI,0,0,1129.2,2955.4,
2016,Q1,LONDON,AHMEDABAD,6372,10290,11.5,1.2,
2016,Q1,LONDON,AMRITSAR,0,1058,0.0,0.0,
2016,Q1,LONDON,BENGALURU,18462,21183,760.0,1320.0,
2016,Q1,LONDON,CHENNAI,15233,16730,547.0,1056.0,
2016,Q1,LONDON,DELHI,138773,142355,4650.0,7515.1,
2016,Q1,LONDON,GOA,5377,7183,0.8,57.9,
2016,Q1,LONDON,HYDERABAD,14663,16863,495.0,913.0,
2016,Q1,LONDON,MUMBAI,105678,116571,4359.5,6284.7,
2016,Q1,LUXEMBOURG,CHENNAI,0,0,0.0,0.0,
2016,Q1,LUXEMBOURG,DELHI,0,0,0.0,0.0,
2016,Q1,MALE,BENGALURU,9776,11180,1.5,102.5,
2016,Q1,MALE,CHENNAI,2447,2836,0.9,58.3,
2016,Q1,MALE,KOCHI,5714,6178,0.0,30.1,
2016,Q1,MALE,TRIVANDRUM,12587,16144,0.8,338.8,
2016,Q1,MALPENSA,DELHI,7729,7883,183.9,107.6,
2016,Q1,MALPENSA,MUMBAI,0,0,63.4,77.1,
2016,Q1,MANCHESTER,GOA,6147,7300,1.3,12.9,
2016,Q1,MANDALAY,GAYA,0,0,0.0,0.0,
2016,Q1,MARUITIUS,BENGALURU,1544,1398,8.6,10.8,
2016,Q1,MARUITIUS,CHENNAI,1595,1941,3.2,35.6,
2016,Q1,MARUITIUS,DELHI,6235,6571,31.0,97.2,
2016,Q1,MARUITIUS,MUMBAI,12378,13960,20.2,467.4,
2016,Q1,MEDINA,DELHI,3258,2185,0.0,0.8,
2016,Q1,MEDINA,HYDERABAD,0,0,0.0,0.0,
2016,Q1,MEDINA,KOCHI,0,0,0.0,0.0,
2016,Q1,MEDINA,MUMBAI,3027,1330,0.0,1.4,
2016,Q1,MELBOURNE,DELHI,7649,8725,57.7,110.2,
2016,Q1,MOSCOW,DELHI,21549,26701,337.7,567.7,
2016,Q1,MOSCOW,GOA,628,1362,0.0,0.0,
2016,Q1,MUENCHEN,DELHI,17084,18061,792.8,1191.9,
2016,Q1,MUENCHEN,MUMBAI,15257,16871,1272.1,1201.7,
2016,Q1,MUSCAT,AHMEDABAD,7990,10738,0.0,8.5,
2016,Q1,MUSCAT,BENGALURU,14820,15541,19.5,319.7,
2016,Q1,MUSCAT,CHENNAI,29909,30336,27.7,356.4,
2016,Q1,MUSCAT,DELHI,39289,39884,178.5,364.7,
2016,Q1,MUSCAT,GOA,10228,13575,6.3,49.9,
2016,Q1,MUSCAT,HYDERABAD,29970,27635,13.9,213.2,
2016,Q1,MUSCAT,JAIPUR,12625,14043,13.3,41.6,
2016,Q1,MUSCAT,KOCHI,37901,42543,122.4,827.0,
2016,Q1,MUSCAT,KOZHIKODE,64911,28082,9.1,410.8,
2016,Q1,MUSCAT,LUCKNOW,20115,21061,8.8,140.8,
2016,Q1,MUSCAT,MANGALORE,4767,5858,0.0,0.2,
2016,Q1,MUSCAT,MUMBAI,54447,69869,56.9,2005.0,
2016,Q1,MUSCAT,TRIVANDRUM,28309,33985,100.0,424.6,
2016,Q1,NAIROBI,MUMBAI,20720,26766,33.2,477.1,
2016,Q1,NARITA,DELHI,18142,21558,702.9,1224.8,
2016,Q1,NARITA,MUMBAI,6073,6996,109.0,422.1,
2016,Q1,NAVOI,DELHI,0,0,596.5,1242.4,
2016,Q1,NAVOI,MUMBAI,0,0,214.2,264.4,
2016,Q1,NEW YORK,DELHI,21279,24028,166.7,268.9,
2016,Q1,NEW YORK,MUMBAI,9969,14165,103.8,242.5,
2016,Q1,NEWARK,AHMEDABAD,7737,10963,0.1,0.0,
2016,Q1,NEWARK,DELHI,20447,21164,317.7,628.2,
2016,Q1,NEWARK,MUMBAI,34373,37074,394.6,395.8,
2016,Q1,OSAKA,DELHI,1957,2335,75.5,67.6,
2016,Q1,OSAKA,KOLKATA,29,0,0.0,0.0,
2016,Q1,OSAKA,MUMBAI,225,208,0.0,0.0,
2016,Q1,PARIS,BENGALURU,18405,17689,859.9,843.9,
2016,Q1,PARIS,CHENNAI,1911,1847,0.0,0.0,
2016,Q1,PARIS,DELHI,43631,45749,2281.6,1748.9,
2016,Q1,PARIS,MUMBAI,33189,35473,1966.5,2081.6,
2016,Q1,PARO,DELHI,4748,5687,3.9,10.8,
2016,Q1,PARO,KOLKATA,4335,4134,0.0,5.1,
2016,Q1,PEKING,DELHI,27856,29358,866.1,889.0,
2016,Q1,RANGOON,DELHI,753,675,0.0,0.2,
2016,Q1,RANGOON,GAYA,6770,6474,0.8,0.3,
2016,Q1,RANGOON,KOLKATA,1483,2103,0.1,28.3,
2016,Q1,RASALKHAMA,KOZHIKODE,171,144,0.0,0.0,
2016,Q1,REUNION,CHENNAI,691,642,0.0,6.3,
2016,Q1,RIYADH,BENGALURU,1496,1558,0.0,56.9,
2016,Q1,RIYADH,CHENNAI,7849,8423,85.4,556.8,
2016,Q1,RIYADH,DELHI,22489,22952,375.6,1027.9,
2016,Q1,RIYADH,HYDERABAD,9076,10268,31.7,207.8,
2016,Q1,RIYADH,KOCHI,21812,24800,47.9,1353.8,
2016,Q1,RIYADH,KOZHIKODE,0,0,0.0,0.0,
2016,Q1,RIYADH,LUCKNOW,9870,10596,20.1,385.7,
2016,Q1,RIYADH,MUMBAI,41283,50959,15.0,1640.4,
2016,Q1,RIYADH,TRIVANDRUM,5476,6420,1.8,93.2,
2016,Q1,ROME,DELHI,8219,13433,70.1,156.1,
2016,Q1,SALALAH,KOCHI,1033,1068,0.0,0.0,
2016,Q1,SALALAH,KOZHIKODE,1706,2294,0.0,0.4,
2016,Q1,SALALAH,TRIVANDRUM,640,1048,0.0,0.0,
2016,Q1,SAN FRANCISCO,BENGALURU,349,526,0.0,0.0,
2016,Q1,SAN FRANCISCO,DELHI,6629,7945,8.1,83.9,
2016,Q1,SANAA,MUMBAI,59,217,0.0,3.3,
2016,Q1,SEOUL,CHENNAI,0,0,0.0,0.0,
2016,Q1,SEOUL,DELHI,12819,14077,134.7,307.0,
2016,Q1,SEOUL,MUMBAI,6420,6766,204.3,220.9,
2016,Q1,SEYCHELLES,MUMBAI,6332,6340,0.4,6.1,
2016,Q1,SHANGHAI,DELHI,8787,9191,620.6,251.7,
2016,Q1,SHANGHAI,MUMBAI,3444,3439,65.0,37.0,
2016,Q1,SHARJAH,AHMEDABAD,14450,14829,2.6,170.7,
2016,Q1,SHARJAH,BENGALURU,13180,13654,67.9,189.4,
2016,Q1,SHARJAH,CHENNAI,15384,17473,19.0,199.9,
2016,Q1,SHARJAH,COIMBATORE,10130,10490,3.8,153.6,
2016,Q1,SHARJAH,DELHI,29273,29283,129.8,419.3,
2016,Q1,SHARJAH,GOA,6175,6843,8.8,36.3,
2016,Q1,SHARJAH,HYDERABAD,14554,14189,3.4,201.7,
2016,Q1,SHARJAH,JAIPUR,14688,14810,1.6,92.2,
2016,Q1,SHARJAH,KOCHI,53690,60504,43.3,934.8,
2016,Q1,SHARJAH,KOZHIKODE,41559,43845,14.5,477.4,
2016,Q1,SHARJAH,MUMBAI,25886,29575,3.9,425.9,
2016,Q1,SHARJAH,NAGPUR,12413,13459,4.9,161.7,
2016,Q1,SHARJAH,PUNE,0,0,0.0,0.0,
2016,Q1,SHARJAH,TRIVANDRUM,44565,45084,22.1,722.2,
2016,Q1,SHARJAH,VARANASI,5990,6941,0.4,0.0,
2016,Q1,SHENZHEN,MUMBAI,0,0,0.0,0.0,
2016,Q1,SINGAPORE,AHMEDABAD,8686,10364,413.6,566.8,
2016,Q1,SINGAPORE,BENGALURU,36923,39601,1644.9,1707.8,
2016,Q1,SINGAPORE,CHENNAI,79502,93807,2782.6,2429.9,
2016,Q1,SINGAPORE,COIMBATORE,4782,5925,8.0,77.5,
2016,Q1,SINGAPORE,DELHI,84552,88822,4290.9,4268.2,
2016,Q1,SINGAPORE,HYDERABAD,20847,50507,174.4,147.5,
2016,Q1,SINGAPORE,KOCHI,17229,21748,47.5,176.0,
2016,Q1,SINGAPORE,KOLKATA,14757,17354,458.8,700.3,
2016,Q1,SINGAPORE,LUCKNOW,5022,5085,0.0,0.0,
2016,Q1,SINGAPORE,MUMBAI,83269,96457,3873.3,3457.9,
2016,Q1,SINGAPORE,TIRUCHIRAPALLY,40710,42294,1.7,358.9,
2016,Q1,SINGAPORE,TRIVANDRUM,4189,6228,9.2,35.1,
2016,Q1,SINGAPORE,VISAKHAPATNAM,2626,3807,1.5,4.5,
2016,Q1,SYDNEY,DELHI,9332,11315,51.8,218.4,
2016,Q1,TAIPAE,DELHI,4218,9632,201.4,254.3,
2016,Q1,TAIPAE,MUMBAI,0,0,54.3,0.0,
2016,Q1,TASHKENT,AMRITSAR,3316,3894,0.8,16.0,
2016,Q1,TASHKENT,DELHI,8268,8628,49.9,401.1,
2016,Q1,TEHRAN,DELHI,6781,5946,18.4,124.2,
2016,Q1,TEHRAN,MUMBAI,4209,4044,7.2,97.3,
2016,Q1,TELAVIV,MUMBAI,7683,8489,188.7,333.2,
2016,Q1,TOKYO,DELHI,12619,14472,1236.1,837.2,
2016,Q1,TORONTO,DELHI,28745,29291,867.2,522.9,
2016,Q1,VIENNA,DELHI,10892,13463,453.9,588.4,
2016,Q1,ZURICH,DELHI,18244,19592,958.5,1449.5,
2016,Q1,ZURICH,MUMBAI,13458,19164,1347.9,1032.4,
2016,Q2,ABUDHABI,AHMEDABAD,25423,25368,82.5,87.2,
2016,Q2,ABUDHABI,BENGALURU,31013,33514,86.4,298.0,
2016,Q2,ABUDHABI,CHENNAI,37480,37873,26.6,290.0,
2016,Q2,ABUDHABI,DELHI,85105,84365,1841.4,2442.0,
2016,Q2,ABUDHABI,GOA,3984,4339,0.3,0.1,
2016,Q2,ABUDHABI,HYDERABAD,41783,46692,114.1,465.9,
2016,Q2,ABUDHABI,JAIPUR,7283,9156,25.0,37.6,
2016,Q2,ABUDHABI,KOCHI,59524,69596,22.8,691.5,
2016,Q2,ABUDHABI,KOLKATA,9827,10536,8.1,35.0,
2016,Q2,ABUDHABI,KOZHIKODE,42538,56472,52.8,627.4,
2016,Q2,ABUDHABI,LUCKNOW,11870,11557,1.0,107.9,
2016,Q2,ABUDHABI,MANGALORE,14737,17535,6.3,25.8,
2016,Q2,ABUDHABI,MUMBAI,87665,117706,1839.9,2490.8,
2016,Q2,ABUDHABI,PUNE,10069,11509,0.0,0.0,
2016,Q2,ABUDHABI,TRIVANDRUM,31860,37100,7.2,455.6,
2016,Q2,ADDIS ABABA,CHENNAI,0,0,0.0,0.0,
2016,Q2,ADDIS ABABA,DELHI,9856,12790,45.9,66.2,
2016,Q2,ADDIS ABABA,MUMBAI,0,0,0.0,0.0,
2016,Q2,ADEN,MUMBAI,1676,1543,0.0,14.4,
2016,Q2,AL AIN,KOZHIKODE,3533,5144,0.0,0.0,
2016,Q2,AL AIN,TRIVANDRUM,9,20,0.0,0.0,
2016,Q2,ALMATY,DELHI,10165,11904,5.5,177.0,
2016,Q2,ALMATY,GOA,3015,3419,0.0,0.0,
2016,Q2,AMSTERDAM,DELHI,41430,47540,1903.9,1908.9,
2016,Q2,AMSTERDAM,MUMBAI,24731,29094,1633.6,1576.4,
2016,Q2,ANTALYA,DELHI,0,0,0.0,0.0,
2016,Q2,ANTALYA,MUMBAI,0,0,0.0,0.0,
2016,Q2,ASHGABAT,AMRITSAR,7795,7460,0.0,14.8,
2016,Q2,ASHGABAT,DELHI,3736,3722,0.0,32.7,
2016,Q2,BAGHDAD,DELHI,0,0,0.0,0.0,
2016,Q2,BAHRAIN,BENGALURU,0,0,1.7,0.0,
2016,Q2,BAHRAIN,CHENNAI,16715,17462,17.3,324.5,
2016,Q2,BAHRAIN,DELHI,31621,30944,150.3,508.7,
2016,Q2,BAHRAIN,HYDERABAD,13989,15370,3.1,158.2,
2016,Q2,BAHRAIN,KOCHI,13849,16518,16.0,298.9,
2016,Q2,BAHRAIN,KOZHIKODE,7056,8462,0.0,82.7,
2016,Q2,BAHRAIN,MANGALORE,483,2228,0.0,0.0,
